"YR","DOY","HR","Time.id","USTAR_1","WS_1","W_SIGMA_1","MO_LENGTH_1","WD_1","z0d","hc","zm_1"
2011,87,11.5,2011.236282,0.445,2.135,-9999,-24.5948794554039,138.999,-9999,-9999,32
2011,87,12,2011.236339,0.643,2.32,-9999,-64.4776269813853,143.528,-9999,-9999,32
2011,87,12.5,2011.236396,0.651,2.834,-9999,-72.3278720570666,160.94,-9999,-9999,32
2011,87,13,2011.236453,0.623,2.314,-9999,-52.4479306898714,158.144,-9999,-9999,32
2011,87,13.5,2011.23651,0.831,3.128,-9999,-140.779457885729,175.88,-9999,-9999,32
2011,87,14,2011.236566,0.828,2.729,-9999,-131.678904459241,174.559,-9999,-9999,32
2011,87,14.5,2011.236623,0.659,2.265,-9999,-53.4167003355896,173.091,-9999,-9999,32
2011,87,15,2011.23668,0.593,2.74,-9999,-62.4618668142542,156.517,-9999,-9999,32
2011,87,15.5,2011.236737,0.585,1.632,-9999,-59.6510955375432,149.861,-9999,-9999,32
2011,87,16,2011.236794,0.655,2.522,-9999,-90.0933955512012,151.92,-9999,-9999,32
2011,87,16.5,2011.236851,0.653,2.489,-9999,-105.559854665506,153.481,-9999,-9999,32
2011,87,17,2011.236908,0.673,2.335,-9999,-126.270960288734,161.442,-9999,-9999,32
2011,87,17.5,2011.236965,0.614,2.92,-9999,-147.16493582482,179.308,-9999,-9999,32
2011,87,18,2011.237022,0.637,2.62,-9999,-224.566938596363,178.499,-9999,-9999,32
2011,87,18.5,2011.237079,0.595,2.174,-9999,-703.425121119061,175.9,-9999,-9999,32
2011,87,19,2011.237136,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,87,19.5,2011.237193,0.262,1.638,-9999,115.963351648094,186.626,-9999,-9999,32
2011,87,20,2011.23725,0.185,1.772,-9999,42.3395948704475,196.06,-9999,-9999,32
2011,87,20.5,2011.237306,0.213,1.832,-9999,61.646105617103,195.586,-9999,-9999,32
2011,87,21,2011.237363,0.284,2.037,-9999,72.3437938988569,196.206,-9999,-9999,32
2011,87,21.5,2011.23742,0.413,2.279,-9999,326.38080792939,194.846,-9999,-9999,32
2011,87,22,2011.237477,0.387,2.071,-9999,146.047094524072,202.648,-9999,-9999,32
2011,87,22.5,2011.237534,0.367,1.955,-9999,144.478568209339,200.58,-9999,-9999,32
2011,87,23,2011.237591,0.34,2.044,-9999,206.499426524363,203.845,-9999,-9999,32
2011,87,23.5,2011.237648,0.157,1.306,-9999,75.2859634916718,222.994,-9999,-9999,32
2011,87,24,2011.237705,0.081,1.398,-9999,11.4118555035135,236.343,-9999,-9999,32
2011,88,0.5,2011.237762,0.059,1.371,-9999,7.74725530650711,240.204,-9999,-9999,32
2011,88,1,2011.237819,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,88,1.5,2011.237876,0.114,1.271,-9999,-51.6767117539478,324.293,-9999,-9999,32
2011,88,2,2011.237933,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,88,2.5,2011.23799,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,88,3,2011.238046,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,88,3.5,2011.238103,0.122,1.426,-9999,16.6814716620399,171.252,-9999,-9999,32
2011,88,4,2011.23816,0.087,1.426,-9999,9.30218107181446,174.859,-9999,-9999,32
2011,88,4.5,2011.238217,0.03,1.659,-9999,1.71032032015839,195.528,-9999,-9999,32
2011,88,5,2011.238274,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,88,5.5,2011.238331,-9999,0.978,-9999,-1.29390035179482,177.656,-9999,-9999,32
2011,88,6,2011.238388,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,88,6.5,2011.238445,0.171,1.731,-9999,25.5987911588637,186.911,-9999,-9999,32
2011,88,7,2011.238502,0.105,1.188,-9999,14.2047654285869,162.093,-9999,-9999,32
2011,88,7.5,2011.238559,0.174,1.159,-9999,183.682562675114,174.12,-9999,-9999,32
2011,88,8,2011.238616,0.221,1.114,-9999,-69.6276876208778,175.365,-9999,-9999,32
2011,88,8.5,2011.238673,0.237,1.016,-9999,-28.5336022937989,159.968,-9999,-9999,32
2011,88,9,2011.23873,0.281,0.92,-9999,-23.2537726476455,177.439,-9999,-9999,32
2011,88,9.5,2011.238786,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,88,10,2011.238843,0.446,1.741,-9999,-42.0154178808789,167.03,-9999,-9999,32
2011,88,10.5,2011.2389,0.479,1.573,-9999,-51.3219700750342,168.815,-9999,-9999,32
2011,88,11,2011.238957,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,88,11.5,2011.239014,0.37,2.05,-9999,-13.8228244647619,188.06,-9999,-9999,32
2011,88,12,2011.239071,0.459,1.805,-9999,-31.5433667414955,129.721,-9999,-9999,32
2011,88,12.5,2011.239128,0.455,2.001,-9999,-17.0887764492711,155.071,-9999,-9999,32
2011,88,13,2011.239185,0.395,2.13,-9999,-13.6975971968435,164.78,-9999,-9999,32
2011,88,13.5,2011.239242,0.636,1.794,-9999,-48.9544068176133,149.391,-9999,-9999,32
2011,88,14,2011.239299,0.498,2.11,-9999,-38.8327442477141,189.851,-9999,-9999,32
2011,88,14.5,2011.239356,0.537,2.527,-9999,-37.8908533101868,190.87,-9999,-9999,32
2011,88,15,2011.239413,0.653,2.055,-9999,-70.703370994513,200.126,-9999,-9999,32
2011,88,15.5,2011.239469,0.53,1.855,-9999,-34.770953409813,176.793,-9999,-9999,32
2011,88,16,2011.239526,0.367,1.987,-9999,-20.4811575004408,198.913,-9999,-9999,32
2011,88,16.5,2011.239583,0.412,2.288,-9999,-31.2871045237889,180.375,-9999,-9999,32
2011,88,17,2011.23964,0.479,1.695,-9999,-52.8796521224919,192.045,-9999,-9999,32
2011,88,17.5,2011.239697,0.555,2.025,-9999,-118.099357780009,206.862,-9999,-9999,32
2011,88,18,2011.239754,0.463,1.77,-9999,-121.89009396267,214.794,-9999,-9999,32
2011,88,18.5,2011.239811,0.371,1.693,-9999,-185.820681439167,201.704,-9999,-9999,32
2011,88,19,2011.239868,0.19,1.21,-9999,172.718136506295,236.668,-9999,-9999,32
2011,88,19.5,2011.239925,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,88,20,2011.239982,0.224,1.627,-9999,59.8084116750982,295.082,-9999,-9999,32
2011,88,20.5,2011.240039,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,88,21,2011.240096,0.335,1.843,-9999,209.159619073034,286.53,-9999,-9999,32
2011,88,21.5,2011.240153,0.31,1.871,-9999,162.542434017629,284.977,-9999,-9999,32
2011,88,22,2011.240209,0.262,1.921,-9999,129.959653812864,298.776,-9999,-9999,32
2011,88,22.5,2011.240266,0.292,1.851,-9999,110.139971901966,291.829,-9999,-9999,32
2011,88,23,2011.240323,0.176,1.723,-9999,57.4721976517602,280.549,-9999,-9999,32
2011,88,23.5,2011.24038,0.144,1.668,-9999,39.0682021028225,272.119,-9999,-9999,32
2011,88,24,2011.240437,0.165,1.74,-9999,34.2268210062856,257.919,-9999,-9999,32
2011,89,0.5,2011.240494,0.122,1.654,-9999,19.7015277879121,245.732,-9999,-9999,32
2011,89,1,2011.240551,0.133,1.716,-9999,17.8574362612759,241.869,-9999,-9999,32
2011,89,1.5,2011.240608,0.177,1.707,-9999,24.6879940757124,244.949,-9999,-9999,32
2011,89,2,2011.240665,0.196,1.739,-9999,38.0845417735626,234.3,-9999,-9999,32
2011,89,2.5,2011.240722,0.187,1.587,-9999,35.3947086751022,230.947,-9999,-9999,32
2011,89,3,2011.240779,0.124,1.485,-9999,22.5504340547731,218.388,-9999,-9999,32
2011,89,3.5,2011.240836,0.114,1.602,-9999,14.4442825782703,220.561,-9999,-9999,32
2011,89,4,2011.240893,0.166,1.833,-9999,28.0931097268753,228.539,-9999,-9999,32
2011,89,4.5,2011.240949,0.092,1.547,-9999,12.496294843473,246.506,-9999,-9999,32
2011,89,5,2011.241006,0.072,1.549,-9999,7.32906618429867,240.158,-9999,-9999,32
2011,89,5.5,2011.241063,0.132,1.725,-9999,11.3899855384056,209.808,-9999,-9999,32
2011,89,6,2011.24112,0.18,1.735,-9999,27.1425300978125,214.897,-9999,-9999,32
2011,89,6.5,2011.241177,0.164,1.54,-9999,21.2610903795554,205.902,-9999,-9999,32
2011,89,7,2011.241234,0.22,1.823,-9999,136.027196444669,226.034,-9999,-9999,32
2011,89,7.5,2011.241291,0.251,1.469,-9999,-187.031950225662,223.659,-9999,-9999,32
2011,89,8,2011.241348,0.352,1.757,-9999,-68.2850554165699,229.556,-9999,-9999,32
2011,89,8.5,2011.241405,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,89,9,2011.241462,0.592,2.047,-9999,-142.258489941617,245.118,-9999,-9999,32
2011,89,9.5,2011.241519,0.807,3.646,-9999,-417.630716697097,247.987,-9999,-9999,32
2011,89,10,2011.241576,0.885,4.132,-9999,-590.978042706788,252.046,-9999,-9999,32
2011,89,10.5,2011.241633,0.695,3.527,-9999,-376.098770359544,251.878,-9999,-9999,32
2011,89,11,2011.241689,0.9,3.899,-9999,-489.792750643375,244.827,-9999,-9999,32
2011,89,11.5,2011.241746,0.726,3.359,-9999,-540.263265041373,248.59,-9999,-9999,32
2011,89,12,2011.241803,0.824,3.748,-9999,-619.881548193909,244.532,-9999,-9999,32
2011,89,12.5,2011.24186,0.653,2.825,-9999,-253.530836621034,237.537,-9999,-9999,32
2011,89,13,2011.241917,0.696,3.502,-9999,-389.860895185685,242.669,-9999,-9999,32
2011,89,13.5,2011.241974,0.574,3.445,-9999,-260.367482704523,235.426,-9999,-9999,32
2011,89,14,2011.242031,0.57,2.404,-9999,-248.446474478378,235.303,-9999,-9999,32
2011,89,14.5,2011.242088,0.47,2.096,-9999,-111.794633328713,225.266,-9999,-9999,32
2011,89,15,2011.242145,0.612,3.196,-9999,-263.035049903573,204.983,-9999,-9999,32
2011,89,15.5,2011.242202,0.569,2.955,-9999,-292.116309554001,209.994,-9999,-9999,32
2011,89,16,2011.242259,0.617,3.427,-9999,-311.129259557526,216.61,-9999,-9999,32
2011,89,16.5,2011.242316,0.607,3.308,-9999,-353.006350103946,215.637,-9999,-9999,32
2011,89,17,2011.242372,0.675,3.309,-9999,-190.346556788594,212.6,-9999,-9999,32
2011,89,17.5,2011.242429,0.688,2.709,-9999,-267.012204055607,229.589,-9999,-9999,32
2011,89,18,2011.242486,0.524,2.489,-9999,-242.024402324423,229.859,-9999,-9999,32
2011,89,18.5,2011.242543,0.365,1.244,-9999,-115.189344595917,261.522,-9999,-9999,32
2011,89,19,2011.2426,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,89,19.5,2011.242657,0.286,1.577,-9999,226.014909008934,289.318,-9999,-9999,32
2011,89,20,2011.242714,0.284,1.7,-9999,204.928665313065,273.196,-9999,-9999,32
2011,89,20.5,2011.242771,0.181,1.363,-9999,33.3192259343096,288.957,-9999,-9999,32
2011,89,21,2011.242828,0.182,1.318,-9999,83.2550682141344,286.427,-9999,-9999,32
2011,89,21.5,2011.242885,0.082,1.231,-9999,28.4481399274333,272.499,-9999,-9999,32
2011,89,22,2011.242942,0.052,1.184,-9999,11.6227507828498,258.81,-9999,-9999,32
2011,89,22.5,2011.242999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,89,23,2011.243056,0.054,1.173,-9999,12.1233991816375,96.755,-9999,-9999,32
2011,89,23.5,2011.243112,0.027,1.422,-9999,0.323160655812025,96.11,-9999,-9999,32
2011,89,24,2011.243169,0.085,1.321,-9999,9.34682870234691,106.386,-9999,-9999,32
2011,90,0.5,2011.243226,0.123,1.523,-9999,15.4480429488601,105.754,-9999,-9999,32
2011,90,1,2011.243283,0.12,1.543,-9999,13.4368277511266,88.347,-9999,-9999,32
2011,90,1.5,2011.24334,0.122,1.521,-9999,12.5147779179377,67.27,-9999,-9999,32
2011,90,2,2011.243397,0.086,1.441,-9999,7.80482409290199,51.999,-9999,-9999,32
2011,90,2.5,2011.243454,0.099,1.43,-9999,14.9839638567351,42.593,-9999,-9999,32
2011,90,3,2011.243511,0.126,1.744,-9999,15.5867362326952,71.713,-9999,-9999,32
2011,90,3.5,2011.243568,0.184,1.685,-9999,21.9682319677945,82.791,-9999,-9999,32
2011,90,4,2011.243625,0.156,1.621,-9999,13.3007086202602,92.854,-9999,-9999,32
2011,90,4.5,2011.243682,0.128,1.5,-9999,13.6188425128167,94.126,-9999,-9999,32
2011,90,5,2011.243739,0.115,1.488,-9999,19.9080615251467,88.109,-9999,-9999,32
2011,90,5.5,2011.243796,0.101,1.315,-9999,15.0220647824986,85.892,-9999,-9999,32
2011,90,6,2011.243852,0.154,1.487,-9999,21.6507829383104,78.534,-9999,-9999,32
2011,90,6.5,2011.243909,0.144,1.466,-9999,19.6421680191937,69.832,-9999,-9999,32
2011,90,7,2011.243966,0.108,1.329,-9999,15.0987561941389,75.913,-9999,-9999,32
2011,90,7.5,2011.244023,0.148,1.18,-9999,87.4765081922247,122.62,-9999,-9999,32
2011,90,8,2011.24408,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,90,8.5,2011.244137,0.229,0.821,-9999,-21.701634944715,83.343,-9999,-9999,32
2011,90,9,2011.244194,0.425,1.597,-9999,-83.6567797679955,76.656,-9999,-9999,32
2011,90,9.5,2011.244251,0.283,1.277,-9999,-13.3023625962593,46.509,-9999,-9999,32
2011,90,10,2011.244308,0.278,1.425,-9999,-13.9944175498906,52.421,-9999,-9999,32
2011,90,10.5,2011.244365,0.191,1.089,-9999,-3.36211874681611,163.165,-9999,-9999,32
2011,90,11,2011.244422,0.25,0.831,-9999,-8.22288120759553,109.781,-9999,-9999,32
2011,90,11.5,2011.244479,0.385,0.908,-9999,-21.9345703848647,136.252,-9999,-9999,32
2011,90,12,2011.244536,0.361,1.798,-9999,-17.1107086781664,178.273,-9999,-9999,32
2011,90,12.5,2011.244592,0.587,1.814,-9999,-43.7149089976747,155.802,-9999,-9999,32
2011,90,13,2011.244649,0.488,2.176,-9999,-30.6385032922155,159.556,-9999,-9999,32
2011,90,13.5,2011.244706,0.55,2.187,-9999,-41.040024207957,199.824,-9999,-9999,32
2011,90,14,2011.244763,0.506,1.899,-9999,-51.7988979246643,163.699,-9999,-9999,32
2011,90,14.5,2011.24482,0.644,1.982,-9999,-55.9966081919701,157.001,-9999,-9999,32
2011,90,15,2011.244877,0.4,1.829,-9999,-19.7047114996391,156.973,-9999,-9999,32
2011,90,15.5,2011.244934,0.43,2.364,-9999,-23.6530182600087,182.556,-9999,-9999,32
2011,90,16,2011.244991,0.486,1.713,-9999,-52.1754027880463,231.624,-9999,-9999,32
2011,90,16.5,2011.245048,0.53,2.952,-9999,-117.302486245334,242.289,-9999,-9999,32
2011,90,17,2011.245105,0.514,1.902,-9999,-194.438647165211,238.541,-9999,-9999,32
2011,90,17.5,2011.245162,0.452,1.985,-9999,-189.462957904738,263.734,-9999,-9999,32
2011,90,18,2011.245219,0.403,1.548,-9999,-145.257469022378,277.056,-9999,-9999,32
2011,90,18.5,2011.245276,0.283,1.705,-9999,-365.850590528795,275.589,-9999,-9999,32
2011,90,19,2011.245332,0.252,1.262,-9999,378.762856275782,301.003,-9999,-9999,32
2011,90,19.5,2011.245389,0.1,1.27,-9999,11.7356250241487,302.471,-9999,-9999,32
2011,90,20,2011.245446,0.131,1.49,-9999,21.2479880649076,308.497,-9999,-9999,32
2011,90,20.5,2011.245503,0.167,1.555,-9999,34.5835407402456,305.246,-9999,-9999,32
2011,90,21,2011.24556,0.142,1.427,-9999,51.3711864446971,297.012,-9999,-9999,32
2011,90,21.5,2011.245617,0.122,1.579,-9999,26.0389432576397,313.233,-9999,-9999,32
2011,90,22,2011.245674,0.088,1.396,-9999,14.1686884367491,314.04,-9999,-9999,32
2011,90,22.5,2011.245731,0.054,1.292,-9999,9.38874971461914,313.231,-9999,-9999,32
2011,90,23,2011.245788,0.044,1.293,-9999,5.19519694284787,316.796,-9999,-9999,32
2011,90,23.5,2011.245845,0.061,1.09,-9999,10.6236049908303,297.693,-9999,-9999,32
2011,90,24,2011.245902,0.085,1.18,-9999,28.1658213889617,311.732,-9999,-9999,32
2011,91,0.5,2011.245959,0.042,1.058,-9999,3.15280287361967,313.801,-9999,-9999,32
2011,91,1,2011.246015,0.053,0.597,-9999,16.064207230889,353.624,-9999,-9999,32
2011,91,1.5,2011.246072,0.047,0.614,-9999,17.3320228102342,18.298,-9999,-9999,32
2011,91,2,2011.246129,0.083,1.041,-9999,-10.5853941810465,286.473,-9999,-9999,32
2011,91,2.5,2011.246186,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,91,3,2011.246243,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,91,3.5,2011.2463,0.047,1.336,-9999,-7.54975982815448,304.288,-9999,-9999,32
2011,91,4,2011.246357,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,91,4.5,2011.246414,0.055,1.312,-9999,5.47947381373544,327.234,-9999,-9999,32
2011,91,5,2011.246471,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,91,5.5,2011.246528,0.033,0.939,-9999,-4.61444055430954,235.77,-9999,-9999,32
2011,91,6,2011.246585,0.023,1.044,-9999,-2.21822875316325,257.673,-9999,-9999,32
2011,91,6.5,2011.246642,0.037,0.788,-9999,-4.21775779688855,294.362,-9999,-9999,32
2011,91,7,2011.246699,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,91,7.5,2011.246755,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,91,8,2011.246812,0.049,0.355,-9999,-6.52305635686772,319.351,-9999,-9999,32
2011,91,8.5,2011.246869,0.092,0.334,-9999,-2.32808825394331,40.915,-9999,-9999,32
2011,91,9,2011.246926,0.246,0.66,-9999,-8.01355804538336,167.55,-9999,-9999,32
2011,91,9.5,2011.246983,0.255,1.57,-9999,-15.6360622858597,224.877,-9999,-9999,32
2011,91,10,2011.24704,0.335,1.201,-9999,-16.0077370490558,196.963,-9999,-9999,32
2011,91,10.5,2011.247097,0.381,1.025,-9999,-15.6584857227344,130.227,-9999,-9999,32
2011,91,11,2011.247154,0.324,1.385,-9999,-20.8405261546244,102.637,-9999,-9999,32
2011,91,11.5,2011.247211,0.275,1.041,-9999,-20.3309058871467,157.883,-9999,-9999,32
2011,91,12,2011.247268,0.495,1.87,-9999,-42.9017026941437,54.213,-9999,-9999,32
2011,91,12.5,2011.247325,0.183,1.743,-9999,-2.55101430423899,64.025,-9999,-9999,32
2011,91,13,2011.247382,0.532,2.009,-9999,-60.0298019244092,81.413,-9999,-9999,32
2011,91,13.5,2011.247439,0.755,3.301,-9999,-145.785631981877,83.321,-9999,-9999,32
2011,91,14,2011.247495,0.749,3.015,-9999,-144.383165710897,101.411,-9999,-9999,32
2011,91,14.5,2011.247552,0.884,3.774,-9999,-198.491799656394,70.802,-9999,-9999,32
2011,91,15,2011.247609,0.898,3.349,-9999,-233.214895725011,113.778,-9999,-9999,32
2011,91,15.5,2011.247666,0.934,3.925,-9999,-222.92141775965,106.071,-9999,-9999,32
2011,91,16,2011.247723,0.893,3.68,-9999,-369.231535993898,88.943,-9999,-9999,32
2011,91,16.5,2011.24778,1.016,3.555,-9999,-467.403167696258,102.107,-9999,-9999,32
2011,91,17,2011.247837,0.815,3.292,-9999,-635.299943578969,109.953,-9999,-9999,32
2011,91,17.5,2011.247894,0.751,2.831,-9999,-656.575302854308,97.08,-9999,-9999,32
2011,91,18,2011.247951,0.411,2.36,-9999,-346.895650923777,85.173,-9999,-9999,32
2011,91,18.5,2011.248008,0.585,2.457,-9999,-2633.73699791156,111.192,-9999,-9999,32
2011,91,19,2011.248065,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,91,19.5,2011.248122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,91,20,2011.248179,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,91,20.5,2011.248235,0.41,1.782,-9999,416.70804388616,51.656,-9999,-9999,32
2011,91,21,2011.248292,0.276,1.496,-9999,170.896656890972,47.697,-9999,-9999,32
2011,91,21.5,2011.248349,0.359,1.991,-9999,518.463737649792,35.998,-9999,-9999,32
2011,91,22,2011.248406,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,91,22.5,2011.248463,0.544,2.711,-9999,-2358.44804282808,46.396,-9999,-9999,32
2011,91,23,2011.24852,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,91,23.5,2011.248577,0.523,2.248,-9999,-1086.9591025021,49.134,-9999,-9999,32
2011,91,24,2011.248634,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,92,0.5,2011.248691,0.597,2.325,-9999,-2002.47793935355,87.691,-9999,-9999,32
2011,92,1,2011.248748,0.376,1.637,-9999,1144.17907324907,89.828,-9999,-9999,32
2011,92,1.5,2011.248805,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,92,2,2011.248862,0.286,1.491,-9999,958.820474500368,84.342,-9999,-9999,32
2011,92,2.5,2011.248918,0.376,1.676,-9999,547.572930412907,87.177,-9999,-9999,32
2011,92,3,2011.248975,0.236,1.347,-9999,188.930616693612,85.719,-9999,-9999,32
2011,92,3.5,2011.249032,0.198,1.498,-9999,85.750040645934,95.354,-9999,-9999,32
2011,92,4,2011.249089,0.275,1.658,-9999,194.581328998359,103.038,-9999,-9999,32
2011,92,4.5,2011.249146,0.328,1.909,-9999,325.213182569931,97.477,-9999,-9999,32
2011,92,5,2011.249203,0.426,2.196,-9999,522.728181978564,111.869,-9999,-9999,32
2011,92,5.5,2011.24926,0.479,2.418,-9999,425.381106304715,120.182,-9999,-9999,32
2011,92,6,2011.249317,0.384,2.305,-9999,287.271645498838,120.496,-9999,-9999,32
2011,92,6.5,2011.249374,0.452,2.167,-9999,539.532635601429,116.252,-9999,-9999,32
2011,92,7,2011.249431,0.407,2.238,-9999,625.60382314055,104.909,-9999,-9999,32
2011,92,7.5,2011.249488,0.484,2.101,-9999,1765.62438407987,108.985,-9999,-9999,32
2011,92,8,2011.249545,0.509,2.226,-9999,-603.968879159371,102.514,-9999,-9999,32
2011,92,8.5,2011.249602,0.517,2.042,-9999,-254.127644400688,102.511,-9999,-9999,32
2011,92,9,2011.249658,0.609,2.852,-9999,-468.883856754013,105.697,-9999,-9999,32
2011,92,9.5,2011.249715,0.634,2.811,-9999,-332.676957083792,102.106,-9999,-9999,32
2011,92,10,2011.249772,0.637,2.903,-9999,-320.736842863805,114.486,-9999,-9999,32
2011,92,10.5,2011.249829,0.677,3.181,-9999,-349.054611256589,105.082,-9999,-9999,32
2011,92,11,2011.249886,0.741,3.144,-9999,-307.062693167491,113.177,-9999,-9999,32
2011,92,11.5,2011.249943,0.658,2.579,-9999,-140.23800530319,121.568,-9999,-9999,32
2011,92,12,2011.25,0.66,2.73,-9999,-149.688218537824,97.811,-9999,-9999,32
2011,92,12.5,2011.250057,0.65,3.257,-9999,-320.946994194669,114.971,-9999,-9999,32
2011,92,13,2011.250114,0.761,3.666,-9999,-452.628305007296,102.025,-9999,-9999,32
2011,92,13.5,2011.250171,0.887,4.182,-9999,-598.785480463455,113.079,-9999,-9999,32
2011,92,14,2011.250228,0.599,2.621,-9999,-508.729888217799,131.558,-9999,-9999,32
2011,92,14.5,2011.250285,0.467,1.663,-9999,-120.687730334648,151.408,-9999,-9999,32
2011,92,15,2011.250342,0.724,3.705,-9999,-451.577240003571,110.117,-9999,-9999,32
2011,92,15.5,2011.250398,0.799,4.037,-9999,-398.258398588464,118.27,-9999,-9999,32
2011,92,16,2011.250455,0.687,3.097,-9999,-305.062419721958,103.208,-9999,-9999,32
2011,92,16.5,2011.250512,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,92,17,2011.250569,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,92,17.5,2011.250626,1.08,4.728,-9999,-2546.41548867367,123.778,-9999,-9999,32
2011,92,18,2011.250683,1.199,4.745,-9999,-1385.06146751046,126.312,-9999,-9999,32
2011,92,18.5,2011.25074,0.891,3.869,-9999,-2356.27003309654,129.773,-9999,-9999,32
2011,92,19,2011.250797,0.865,3.377,-9999,3817.25676339242,122.009,-9999,-9999,32
2011,92,19.5,2011.250854,0.909,3.568,-9999,4410.0867559393,117.233,-9999,-9999,32
2011,92,20,2011.250911,0.529,2.392,-9999,379.102098225256,116.423,-9999,-9999,32
2011,92,20.5,2011.250968,0.384,2.044,-9999,172.410283729767,110.245,-9999,-9999,32
2011,92,21,2011.251025,0.327,2.467,-9999,142.18637331301,98.579,-9999,-9999,32
2011,92,21.5,2011.251082,0.401,2.349,-9999,144.421794893293,89.569,-9999,-9999,32
2011,92,22,2011.251138,0.343,2.228,-9999,105.64125172879,86.821,-9999,-9999,32
2011,92,22.5,2011.251195,0.325,2.11,-9999,93.7935619236413,80.345,-9999,-9999,32
2011,92,23,2011.251252,0.317,2.174,-9999,91.1445278319153,82.518,-9999,-9999,32
2011,92,23.5,2011.251309,0.316,2.102,-9999,79.5416636536004,91.546,-9999,-9999,32
2011,92,24,2011.251366,0.255,2.008,-9999,68.3822751241484,98.853,-9999,-9999,32
2011,93,0.5,2011.251423,0.176,1.709,-9999,37.7232506721993,105.708,-9999,-9999,32
2011,93,1,2011.25148,0.099,1.293,-9999,11.1083115383627,84.625,-9999,-9999,32
2011,93,1.5,2011.251537,0.153,1.834,-9999,19.6172703418891,55.307,-9999,-9999,32
2011,93,2,2011.251594,0.273,2.155,-9999,52.3999576029968,65.741,-9999,-9999,32
2011,93,2.5,2011.251651,0.193,1.845,-9999,52.6102703732004,78.863,-9999,-9999,32
2011,93,3,2011.251708,0.158,1.739,-9999,19.8615223502656,83.816,-9999,-9999,32
2011,93,3.5,2011.251765,0.132,1.465,-9999,15.0111499492607,77.679,-9999,-9999,32
2011,93,4,2011.251821,0.12,1.353,-9999,9.87151517745849,76.171,-9999,-9999,32
2011,93,4.5,2011.251878,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,93,5,2011.251935,0.086,1.357,-9999,125.301077866297,29.59,-9999,-9999,32
2011,93,5.5,2011.251992,0.063,1.721,-9999,6.26215946102976,2.393,-9999,-9999,32
2011,93,6,2011.252049,0.207,1.901,-9999,50.3835484842528,24.962,-9999,-9999,32
2011,93,6.5,2011.252106,0.154,1.547,-9999,47.1115469789714,5.24,-9999,-9999,32
2011,93,7,2011.252163,0.132,1.493,-9999,14.6889466897916,339.583,-9999,-9999,32
2011,93,7.5,2011.25222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,93,8,2011.252277,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,93,8.5,2011.252334,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,93,9,2011.252391,0.284,1.642,-9999,-595.392930839498,15.743,-9999,-9999,32
2011,93,9.5,2011.252448,0.35,1.995,-9999,-795.735303147577,5.569,-9999,-9999,32
2011,93,10,2011.252505,0.347,1.815,-9999,-3399.04274984271,354.701,-9999,-9999,32
2011,93,10.5,2011.252561,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,93,11,2011.252618,0.374,2.064,-9999,373.470757378251,305.037,-9999,-9999,32
2011,93,11.5,2011.252675,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,93,12,2011.252732,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32
2011,93,12.5,2011.252789,0.65,3.667,-9999,-887.373869592391,315.04,-9999,-9999,32
2011,93,13,2011.252846,0.84,4.026,-9999,-797.146176864164,307.599,-9999,-9999,32
